,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
137,681698752,684670364,80,66,393,False,False
138,681698752,684670362,80,8,18,False,False
139,681698752,684670360,80,151,484,False,False
140,681698752,684670358,80,0,1000,False,True
141,681698752,684670356,80,256,898,False,False
142,681698752,684670354,80,752,841,False,False
143,681698752,684670352,80,25,945,False,False
144,681698752,684670350,80,91,133,False,False
145,681698752,684670348,80,861,980,False,True
146,681698752,684670346,80,443,479,False,False
147,681698752,684670344,80,460,606,False,False
148,681698752,684670342,80,350,358,False,False
149,681698752,684670340,80,297,330,False,False
150,681698752,684670338,80,618,738,False,False
151,681698752,684670336,80,876,977,False,True
152,681698752,684670334,80,133,1000,False,True
153,681698752,684670332,80,12,72,False,False
154,681698752,684670330,80,4,6,False,False
155,681698752,684670328,80,267,341,False,False
156,681698752,684670326,80,870,998,False,True
157,681698752,684670324,80,417,495,False,False
158,681698752,684670322,80,855,988,False,True
159,681698752,684670320,80,505,785,False,False
160,681698752,684670318,80,797,912,False,False
161,681698752,684670316,80,434,627,False,False
162,681698752,684670314,80,474,527,False,False
163,681698752,684670312,80,33,115,False,False
164,681698752,684670310,80,289,338,False,False
165,681698752,684670308,80,423,732,False,False
166,681698752,684670306,80,448,1000,False,True
167,681698752,684670304,80,815,909,False,False
168,681698752,684670302,80,633,910,False,False
169,681698752,684670300,80,273,414,False,False
170,681698752,684670298,80,161,247,False,False
171,681698752,684670296,80,81,278,False,False
172,681698752,684670294,80,275,290,False,False
173,681698752,684670292,80,306,1000,False,True
174,681698752,684670290,80,615,991,False,True
175,681698752,684670288,80,33,802,False,False
176,681698752,684670286,80,647,653,False,False
177,681698752,684670284,80,30,786,False,False
178,681698752,684670282,80,10,578,False,False
179,681698752,684670280,80,867,967,False,True
180,681698752,684670278,80,435,738,False,False
181,681698752,684670276,80,341,689,False,False
182,681698752,684670274,80,279,987,False,True
183,681698752,684670272,80,67,942,False,False
184,681698752,684670270,80,723,724,False,False
185,681698752,684670268,80,411,488,False,False
186,681698752,684670266,80,0,806,False,False
187,681698752,684670264,80,436,794,False,False
188,681698752,684670262,80,85,1000,False,True
189,681698752,684670260,80,629,1000,False,True
190,681698752,684670258,80,934,963,False,True
191,681698752,684670256,80,877,966,False,True
192,681698752,684670254,80,474,704,False,False
193,681698752,684670252,80,830,909,False,False
194,681698752,684670250,80,344,846,False,False
195,681698752,684670248,80,11,154,False,False
196,681698752,684670246,80,986,1000,True,True
197,681698752,684670244,80,572,872,False,False
198,681698752,684670242,80,0,1000,False,True
199,692308988,692354910,374,86,262,False,False
200,692308988,692354908,374,0,1000,False,True
201,692308988,692354906,374,409,538,False,False
202,692308988,692354904,374,949,949,False,False
203,692308988,692354902,374,33,276,False,False
204,692308988,692354900,374,2,1000,False,True
205,692308988,692354898,374,63,156,False,False
206,692308988,692354896,374,886,999,False,True
207,692308988,692354894,374,998,998,True,True
208,692308988,692354892,374,74,999,False,True
209,692308988,692354890,374,424,1000,False,True
210,692308988,692354888,374,802,822,False,False
211,692308988,692354886,374,978,978,True,True
212,692308988,692354884,374,91,205,False,False
213,692308988,692354882,374,883,899,False,False
214,692308988,692354880,374,939,1000,False,True
215,692308988,692354878,374,172,1000,False,True
216,692308988,692354876,374,4,1000,False,True
217,692308988,692354874,374,0,1000,False,True
218,692308988,692354872,374,4,897,False,False
219,692308988,692354870,374,60,469,False,False
220,692308988,692354868,374,176,999,False,True
221,692308988,692354866,374,7,927,False,False
222,692308988,692354864,374,77,719,False,False
223,692308988,692354862,374,527,1000,False,True
224,692308988,692354860,374,847,856,False,False
225,692308988,692354858,374,637,925,False,False
226,692308988,692354856,374,860,860,False,False
227,692308988,692354854,374,338,338,False,False
228,692308988,692354852,374,0,962,False,True
229,692308988,692354850,374,0,992,False,True
230,692308988,692354848,374,6,11,False,False
231,692308988,692354846,374,651,954,False,True
232,692308988,692354844,374,731,735,False,False
233,692308988,692354842,374,887,1000,False,True
234,692308988,692354840,374,7,732,False,False
235,692308988,692354838,374,7,493,False,False
236,692308988,692354836,374,781,1000,False,True
237,692308988,692354834,374,745,980,False,True
238,692308988,692354832,374,0,1000,False,True
239,692308988,692354830,374,2,885,False,False
240,692308988,692354828,374,675,681,False,False
241,692308988,692354826,374,319,319,False,False
242,692308988,692354824,374,521,727,False,False
243,692308988,692354822,374,388,991,False,True
244,692308988,692354820,374,885,931,False,False
245,692308988,692354818,374,2,891,False,False
246,692308988,692354816,374,791,998,False,True
247,692308988,692354814,374,47,681,False,False
248,692308988,692354812,374,419,997,False,True
249,692308988,692354810,374,280,971,False,True
250,692308988,692354808,374,0,1000,False,True
251,692308988,692354806,374,998,998,True,True
252,692308988,692354804,374,866,929,False,False
253,692308988,692354802,374,957,1000,True,True
254,692308988,692354800,374,748,797,False,False
255,692308988,692354798,374,89,965,False,True
256,692308988,692354796,374,2,1000,False,True
257,692308988,692354794,374,0,1000,False,True
258,692308988,692354792,374,1000,1000,True,True
259,692308988,692354790,374,0,980,False,True
260,692308988,692354788,374,514,866,False,False
261,692308988,692354786,374,182,907,False,False
262,692308988,692354784,374,906,1000,False,True
263,692308988,692354782,374,974,1000,True,True
264,692308988,692354780,374,210,999,False,True
265,692308988,692354778,374,0,1000,False,True
266,692308988,692354776,374,0,1000,False,True
267,692308988,692354774,374,302,1000,False,True
268,692308988,692354772,374,933,995,False,True
269,692308988,692354770,374,511,906,False,False
270,692308988,692354768,374,896,993,False,True
271,692308988,692354766,374,922,923,False,False
272,692308988,692354764,374,557,837,False,False
273,692308988,692354762,374,204,998,False,True
274,692308988,692354760,374,220,999,False,True
275,692308988,692354758,374,96,116,False,False
276,692308988,692354756,374,875,929,False,False
277,692308988,692354754,374,51,730,False,False
278,692308988,692354752,374,50,354,False,False
279,692308988,692354750,374,0,912,False,False
280,692308988,692354748,374,810,938,False,False
281,692308988,692354746,374,12,718,False,False
282,692308988,692354744,374,25,509,False,False
283,692308988,692354742,374,597,1000,False,True
284,692308988,692354740,374,634,1000,False,True
285,692308988,692354738,374,979,991,True,True
286,692308988,692354736,374,864,864,False,False
287,692308988,692354734,374,716,1000,False,True
288,692308988,692354732,374,303,999,False,True
289,692308988,692354730,374,691,911,False,False
290,692308988,692354728,374,713,740,False,False
291,692308988,692354726,374,2,745,False,False
292,692308988,692354724,374,22,995,False,True
293,692308988,692354722,374,10,793,False,False
294,692308988,692354720,374,105,261,False,False
295,692308988,692354718,374,625,857,False,False
296,692308988,692354716,374,14,945,False,False
297,692308988,692354714,374,129,1000,False,True
298,692308988,692354712,374,298,442,False,False
299,692308988,692354710,374,2,1000,False,True
300,692308988,692354708,374,963,970,True,True
301,692308988,692354706,374,550,692,False,False
302,692308988,692354704,374,946,1000,False,True
303,692308988,692354702,374,0,873,False,False
304,692308988,692354700,374,0,997,False,True
305,692308988,692354698,374,495,1000,False,True
306,692308988,692354696,374,743,1000,False,True
307,692308988,692354694,374,731,1000,False,True
308,692308988,692354692,374,8,1000,False,True
309,692308988,692354690,374,593,1000,False,True
310,692308988,692354688,374,27,28,False,False
311,692308988,692354686,374,948,963,False,True
312,692308988,692354684,374,1,764,False,False
313,692308988,692354682,374,970,1000,True,True
314,692308988,692354680,374,834,842,False,False
315,692308988,692354678,374,793,1000,False,True
316,692308988,692354676,374,945,1000,False,True
317,692308988,692354674,374,975,1000,True,True
318,692308988,692354672,374,835,1000,False,True
319,692308988,692354670,374,127,723,False,False
320,692308988,692354668,374,345,798,False,False
321,692308988,692354666,374,732,1000,False,True
322,692308988,692354664,374,663,668,False,False
323,692308988,692354662,374,671,676,False,False
324,692308988,692354660,374,864,995,False,True
325,692308988,692354658,374,762,872,False,False
326,692308988,692354656,374,102,272,False,False
327,692308988,692354654,374,8,14,False,False
328,692308988,692354652,374,793,991,False,True
329,692308988,692354650,374,491,988,False,True
330,692308988,692354648,374,340,521,False,False
331,692308988,692354646,374,888,998,False,True
332,692308988,692354644,374,975,998,True,True
333,692308988,692354642,374,739,834,False,False
334,692308988,692354640,374,270,952,False,True
335,692308988,692354638,374,999,1000,True,True
336,692308988,692354636,374,0,1000,False,True
337,692308988,692354634,374,683,749,False,False
338,692308988,692354632,374,439,501,False,False
339,692308988,692354630,374,937,989,False,True
340,692308988,692354628,374,6,1000,False,True
341,692308988,692354626,374,137,572,False,False
342,692308988,692354624,374,0,998,False,True
343,692308988,692354622,374,134,1000,False,True
344,692308988,692354620,374,8,1000,False,True
345,692308988,692354618,374,596,813,False,False
346,692308988,692354526,374,11,283,False,False
347,692308988,692354524,374,915,928,False,False
348,692308988,692354522,374,934,999,False,True
349,692308988,692354520,374,377,999,False,True
350,692308988,692354518,374,786,981,False,True
351,692308988,692354516,374,16,438,False,False
352,692308988,692354514,374,8,164,False,False
353,692308988,692354512,374,10,1000,False,True
354,692308988,692354510,374,823,967,False,True
355,692308988,692354508,374,720,892,False,False
356,692308988,692354506,374,0,975,False,True
357,692308988,692354504,374,50,578,False,False
358,692308988,692354502,374,446,916,False,False
359,692308988,692354500,374,0,1000,False,True
360,692308988,692354498,374,0,1000,False,True
361,692308988,692354496,374,85,976,False,True
362,692308988,692354494,374,260,1000,False,True
363,692308988,692354492,374,4,812,False,False
364,692308988,692354490,374,34,1000,False,True
365,692308988,692354488,374,702,773,False,False
366,692308988,692354486,374,672,712,False,False
367,692308988,692354484,374,999,1000,True,True
368,692308988,692354482,374,750,981,False,True
369,692308988,692354480,374,586,918,False,False
370,692308988,692354478,374,523,623,False,False
371,692308988,692354476,374,388,521,False,False
372,692308988,692354474,374,416,955,False,True
373,692308988,692354472,374,101,981,False,True
374,692308988,692354470,374,970,999,True,True
375,692308988,692354468,374,743,1000,False,True
376,692308988,692354466,374,959,994,True,True
377,692308988,692354462,374,694,705,False,False
378,692308988,692354460,374,262,998,False,True
379,692308988,692354458,374,5,25,False,False
380,692308988,692354456,374,384,853,False,False
381,692308988,692354454,374,0,998,False,True
382,692308988,692354452,374,288,997,False,True
383,692308988,692354450,374,526,527,False,False
384,692308988,692354448,374,0,943,False,False
385,692308988,692354446,374,163,212,False,False
386,692308988,692354444,374,0,1000,False,True
387,692308988,692354442,374,583,1000,False,True
388,692308988,692354440,374,0,1000,False,True
389,692308988,692354438,374,883,1000,False,True
390,692308988,692354436,374,0,1000,False,True
391,692308988,692354434,374,421,1000,False,True
392,692308988,692354432,374,74,429,False,False
393,692308988,692354430,374,57,991,False,True
394,692308988,692354428,374,251,1000,False,True
395,692308988,692354426,374,429,438,False,False
396,692308988,692354424,374,477,571,False,False
397,692308988,692354422,374,829,1000,False,True
398,692308988,692354420,374,5,989,False,True
399,692308988,692354418,374,0,1000,False,True
400,692308988,692354416,374,114,999,False,True
401,692308988,692354414,374,528,644,False,False
402,692308988,692354412,374,828,963,False,True
403,692308988,692354410,374,17,989,False,True
404,692308988,692354408,374,1,1000,False,True
405,692308988,692354406,374,49,161,False,False
406,692308988,692354404,374,74,893,False,False
407,692308988,692354402,374,664,1000,False,True
408,692308988,692354400,374,912,1000,False,True
409,692308988,692354398,374,481,979,False,True
410,692308988,692354396,374,767,992,False,True
411,692308988,692354394,374,0,1000,False,True
412,692308988,692354392,374,746,1000,False,True
413,692308988,692354390,374,12,767,False,False
414,692308988,692354388,374,425,1000,False,True
415,692308988,692354386,374,346,346,False,False
416,692308988,692354384,374,26,693,False,False
417,692308988,692354382,374,885,1000,False,True
418,692308988,692354380,374,100,976,False,True
419,692308988,692354378,374,318,429,False,False
420,692308988,692354376,374,1000,1000,True,True
421,692308988,692354374,374,57,550,False,False
422,692308988,692354372,374,2,997,False,True
423,692308988,692354369,374,29,1000,False,True
424,692308988,692354367,374,940,1000,False,True
425,692308988,692354365,374,0,1000,False,True
426,692308988,692354363,374,744,768,False,False
427,692308988,692354361,374,633,992,False,True
428,692308988,692354359,374,26,1000,False,True
429,692308988,692354357,374,44,679,False,False
430,692308988,692354355,374,0,1000,False,True
431,692308988,692354353,374,57,997,False,True
432,692308988,692354351,374,954,1000,True,True
433,692308988,692354349,374,6,1000,False,True
434,692308988,692354347,374,125,1000,False,True
435,692308988,692354345,374,673,1000,False,True
436,692308988,692354343,374,573,588,False,False
437,692308988,692354341,374,28,28,False,False
438,692308988,692354339,374,726,737,False,False
439,692308988,692354337,374,999,999,True,True
440,692308988,692354335,374,3,1000,False,True
441,692308988,692354333,374,955,1000,True,True
442,692308988,692354331,374,37,999,False,True
443,692308988,692354329,374,306,890,False,False
444,692308988,692354327,374,100,456,False,False
445,692308988,692354325,374,0,1000,False,True
446,692308988,692354323,374,38,408,False,False
447,692308988,692354321,374,537,943,False,False
448,692308988,692354319,374,352,983,False,True
449,692308988,692354317,374,992,994,True,True
450,692308988,692354315,374,651,1000,False,True
451,692308988,692354313,374,863,951,False,True
452,692308988,692354311,374,901,933,False,False
453,692308988,692354309,374,1,997,False,True
454,692308988,692354307,374,1,1000,False,True
455,692308988,692354305,374,0,629,False,False
456,692308988,692354303,374,172,823,False,False
457,692308988,692354301,374,947,1000,False,True
458,692308988,692354299,374,682,842,False,False
459,692308988,692354297,374,627,701,False,False
460,692308988,692354295,374,903,981,False,True
461,692308988,692354293,374,273,735,False,False
462,692308988,692354291,374,27,846,False,False
463,692308988,692354289,374,269,1000,False,True
464,692308988,692354287,374,730,794,False,False
465,692308988,692354284,374,451,999,False,True
466,692308988,692354282,374,38,155,False,False
467,692308988,692354280,374,188,1000,False,True
468,692308988,692354278,374,1,1,False,False
469,692308988,692354276,374,409,414,False,False
470,692308988,692354274,374,687,987,False,True
471,692308988,692354272,374,720,998,False,True
472,692308988,692354270,374,683,993,False,True
473,692308988,692354268,374,350,855,False,False
474,692308988,692354266,374,995,1000,True,True
475,692308988,692354264,374,999,1000,True,True
476,692308988,692354262,374,0,1000,False,True
477,692308988,692354260,374,126,509,False,False
478,692308988,692354258,374,26,1000,False,True
479,692308988,692354256,374,120,1000,False,True
480,692308988,692354254,374,865,880,False,False
481,692308988,692354252,374,673,1000,False,True
482,692308988,692354250,374,0,986,False,True
483,692308988,692354248,374,647,994,False,True
484,692308988,692354246,374,657,972,False,True
485,692308988,692354244,374,607,1000,False,True
486,692308988,692354616,374,381,633,False,False
487,692308988,692354614,374,7,1000,False,True
488,692308988,692354612,374,748,880,False,False
489,692308988,692354610,374,0,998,False,True
490,692308988,692354608,374,70,999,False,True
491,692308988,692354606,374,44,565,False,False
492,692308988,692354604,374,653,999,False,True
493,692308988,692354602,374,0,1000,False,True
494,692308988,692354600,374,856,1000,False,True
495,692308988,692354598,374,0,1000,False,True
496,692308988,692354596,374,21,831,False,False
497,692308988,692354594,374,632,971,False,True
498,692308988,692354592,374,581,1000,False,True
499,692308988,692354590,374,191,971,False,True
500,692308988,692354588,374,8,812,False,False
501,692308988,692354586,374,579,579,False,False
502,692308988,692354584,374,223,229,False,False
503,692308988,692354582,374,65,957,False,True
504,692308988,692354580,374,119,722,False,False
505,692308988,692354578,374,934,1000,False,True
506,692308988,692354576,374,24,747,False,False
507,692308988,692354574,374,5,888,False,False
508,692308988,692354572,374,29,610,False,False
509,692308988,692354570,374,410,1000,False,True
510,692308988,692354568,374,1,1000,False,True
511,692308988,692354566,374,357,694,False,False
512,692308988,692354564,374,874,999,False,True
513,692308988,692354562,374,461,543,False,False
514,692308988,692354560,374,178,505,False,False
515,692308988,692354558,374,889,900,False,False
516,692308988,692354556,374,994,997,True,True
517,692308988,692354554,374,447,942,False,False
518,692308988,692354552,374,954,954,True,True
519,692308988,692354550,374,196,284,False,False
520,692308988,692354548,374,88,600,False,False
521,692308988,692354546,374,885,984,False,True
522,692308988,692354544,374,818,1000,False,True
523,692308988,692354542,374,439,905,False,False
524,692308988,692354540,374,186,996,False,True
525,692308988,692354538,374,776,894,False,False
526,692308988,692354536,374,0,1000,False,True
527,692308988,692354534,374,98,840,False,False
528,692308988,692354532,374,729,982,False,True
529,692308988,692354530,374,93,678,False,False
530,692308988,692354528,374,7,1000,False,True
531,692308988,692354242,374,621,889,False,False
532,692308988,692354240,374,0,1000,False,True
533,692308988,692354238,374,660,913,False,False
534,692308988,692354236,374,636,738,False,False
535,692308988,692354234,374,314,398,False,False
536,692308988,692354232,374,898,923,False,False
537,692308988,692354230,374,3,758,False,False
538,692308988,692354228,374,307,987,False,True
539,692308988,692354226,374,726,943,False,False
540,692308988,692354224,374,2,900,False,False
541,692308988,692354222,374,48,727,False,False
542,692308988,692354220,374,593,992,False,True
543,692308988,692354218,374,464,991,False,True
544,692308988,692354216,374,356,1000,False,True
545,692308988,692354214,374,660,969,False,True
546,692308988,692354212,374,856,1000,False,True
547,692308988,692354209,374,239,500,False,False
548,692308988,692354204,374,0,976,False,True
549,692308988,692354199,374,88,422,False,False
550,692308988,692354194,374,757,1000,False,True
551,692308988,692354189,374,545,1000,False,True
552,692308988,692354182,374,22,1000,False,True
553,692308988,692354178,374,540,823,False,False
554,692308988,692354173,374,402,433,False,False
555,692308988,692354166,374,985,1000,True,True
556,692308988,692354162,374,450,999,False,True
557,692308988,692354158,374,302,621,False,False
558,692308988,692354156,374,638,734,False,False
559,692308988,692354154,374,662,1000,False,True
560,692308988,692354152,374,769,771,False,False
561,692308988,692354150,374,6,542,False,False
562,692308988,692354148,374,486,869,False,False
563,692308988,692354146,374,60,317,False,False
564,692308988,692354144,374,44,1000,False,True
565,692308988,692354142,374,943,1000,False,True
566,692308988,692354140,374,302,699,False,False
567,692308988,692354138,374,294,294,False,False
568,692308988,692354136,374,463,575,False,False
569,692308988,692354134,374,95,861,False,False
570,692308988,692354132,374,0,1000,False,True
571,692308988,692354130,374,0,960,False,True
572,692308988,692354128,374,0,1000,False,True
573,689705421,690291036,14,0,0,False,False
574,689705421,690291034,14,464,678,False,False
575,689705421,690291032,14,42,439,False,False
576,689705421,690291030,14,487,627,False,False
577,689705421,690291028,14,49,113,False,False
578,689705421,690291026,14,14,18,False,False
579,689705421,690291024,14,0,0,False,False
580,689705421,690291022,14,1,3,False,False
581,689705421,690291020,14,1,54,False,False
582,689705421,690291018,14,0,1000,False,True
583,689705421,690291016,14,0,1000,False,True
584,689705421,690291014,14,390,782,False,False
585,689705421,690291012,14,10,107,False,False
586,689705421,690291010,14,173,199,False,False
587,692799916,692893325,56,14,20,False,False
588,692799916,692893323,56,189,994,False,True
589,692799916,692893321,56,142,795,False,False
590,692799916,692893319,56,34,567,False,False
591,692799916,692893317,56,10,42,False,False
592,692799916,692893315,56,265,548,False,False
593,692799916,692893313,56,839,951,False,True
594,692799916,692893311,56,2,33,False,False
595,692799916,692893309,56,40,919,False,False
596,692799916,692893307,56,4,13,False,False
597,692799916,692893305,56,18,207,False,False
598,692799916,692893303,56,216,378,False,False
599,692799916,692893301,56,1,384,False,False
600,692799916,692893299,56,1,849,False,False
601,692799916,692893297,56,609,805,False,False
602,692799916,692893295,56,8,742,False,False
603,692799916,692893293,56,6,727,False,False
604,692799916,692893291,56,0,470,False,False
605,692799916,692893289,56,9,59,False,False
606,692799916,692893287,56,352,999,False,True
607,692799916,692893285,56,671,890,False,False
608,692799916,692893282,56,399,994,False,True
609,692799916,692893280,56,918,983,False,True
610,692799916,692893278,56,697,787,False,False
611,692799916,692893276,56,117,1000,False,True
612,692799916,692893274,56,0,874,False,False
613,692799916,692893271,56,0,366,False,False
614,692799916,692893269,56,7,1000,False,True
615,692799916,692893267,56,0,953,False,True
616,692799916,692893265,56,524,762,False,False
617,692799916,692893263,56,771,1000,False,True
618,692799916,692893261,56,3,286,False,False
619,692799916,692893259,56,32,234,False,False
620,692799916,692893257,56,161,192,False,False
