,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
11576,593270603,595468929,297,10,940,False,False
11577,593270603,595471811,297,39,996,False,True
11578,593270603,595471818,297,94,507,False,False
11579,593270603,595470414,297,355,490,False,False
11580,593270603,595470178,297,72,639,False,False
11581,593270603,595471839,297,139,280,False,False
11582,593270603,595471825,297,181,556,False,False
11583,593270603,595471832,297,899,997,False,True
11584,593270603,595469623,297,15,1000,False,True
11585,593270603,595469616,297,67,654,False,False
11586,593270603,595469609,297,566,884,False,False
11587,593270603,595469596,297,540,912,False,False
11588,593270603,595469661,297,703,830,False,False
11589,593270603,595470803,297,217,916,False,False
11590,593270603,595471327,297,158,557,False,False
11591,593270603,595468531,297,299,609,False,False
11592,593270603,595468542,297,545,957,False,True
11593,593270603,595468484,297,634,940,False,False
11594,593270603,595468492,297,428,683,False,False
11595,593270603,595468509,297,597,768,False,False
11596,593270603,595468520,297,881,900,False,False
11597,593270603,595471777,297,718,962,False,True
11598,593270603,595471791,297,133,584,False,False
11599,593270603,595471798,297,166,530,False,False
11600,593270603,595470242,297,173,673,False,False
11601,593270603,595471215,297,839,987,False,True
11602,593270603,595470140,297,945,997,False,True
11603,593270603,595470228,297,662,664,False,False
11604,593270603,595470249,297,854,925,False,False
11605,593270603,595470354,297,623,694,False,False
11606,593270603,595470366,297,875,980,False,True
11607,593270603,595470235,297,959,997,True,True
11608,593270603,595471602,297,119,375,False,False
11609,593270603,595471623,297,559,884,False,False
11610,593270603,595468685,297,599,953,False,True
11611,593270603,595471630,297,25,657,False,False
11612,593270603,595471644,297,466,776,False,False
11613,593270603,595471911,297,425,505,False,False
11614,593270603,595468672,297,169,993,False,True
11615,593270603,595470677,297,691,861,False,False
11616,593270603,595470687,297,69,344,False,False
11617,593270603,595470630,297,933,972,False,True
11618,593270603,595472049,297,798,998,False,True
11619,593270603,595470646,297,0,993,False,True
11620,593270603,595472056,297,178,998,False,True
11621,593270603,595472083,297,348,394,False,False
11622,593270603,595472070,297,807,957,False,True
11623,593270603,595468767,297,281,579,False,False
11624,593270603,595469696,297,336,926,False,False
11625,593270603,595471449,297,540,955,False,True
11626,593270603,595470990,297,829,911,False,False
11627,593270603,595471463,297,270,473,False,False
11628,593270603,595468762,297,186,646,False,False
11629,593270603,595469534,297,265,828,False,False
11630,593270603,595469572,297,622,992,False,True
11631,593270603,595469579,297,42,171,False,False
11632,593270603,595470330,297,553,599,False,False
11633,593270603,595469543,297,225,466,False,False
11634,593270603,595469551,297,151,672,False,False
11635,593270603,595469527,297,303,756,False,False
11636,593270603,595469558,297,62,267,False,False
11637,593270603,595469565,297,77,721,False,False
11638,593270603,595471672,297,485,912,False,False
11639,593270603,595470810,297,727,817,False,False
11640,593270603,595469334,297,2,929,False,False
11641,593270603,595469327,297,63,767,False,False
11642,593270603,595469313,297,838,940,False,False
11643,593270603,595469187,297,1,974,False,True
11644,593270603,595469179,297,877,966,False,True
11645,593270603,595470839,297,31,976,False,True
11646,593270603,595468579,297,861,898,False,False
11647,593270603,595470853,297,605,811,False,False
11648,593270603,595470846,297,490,901,False,False
11649,593270603,595470817,297,441,692,False,False
11650,593270603,595470708,297,31,1000,False,True
11651,593270603,595469088,297,13,913,False,False
11652,593270603,595469498,297,749,959,False,True
11653,593270603,595472142,297,0,968,False,True
11654,593270603,595471126,297,413,645,False,False
11655,593270603,595470076,297,597,699,False,False
11656,593270603,595470083,297,106,408,False,False
11657,593270603,595470062,297,488,537,False,False
11658,593270603,595470069,297,254,667,False,False
11659,593270603,595470045,297,327,741,False,False
11660,593270603,595469741,297,852,942,False,False
11661,593270603,595470052,297,526,542,False,False
11662,593270603,595469478,297,247,498,False,False
11663,593270603,595470100,297,403,995,False,True
11664,593270603,595468899,297,6,186,False,False
11665,593270603,595468914,297,54,512,False,False
11666,593270603,595469520,297,561,915,False,False
11667,593270603,595470786,297,322,520,False,False
11668,593270603,595470795,297,20,997,False,True
11669,593270603,595470758,297,621,852,False,False
11670,593270603,595470765,297,66,999,False,True
11671,593270603,595470772,297,400,482,False,False
11672,593270603,595470779,297,738,868,False,False
11673,593270603,595470715,297,105,1000,False,True
11674,593270603,595470732,297,537,830,False,False
11675,593270603,595470751,297,3,32,False,False
11676,593270603,595468212,297,543,850,False,False
11677,593270603,595471116,297,75,177,False,False
11678,593270603,595471376,297,121,662,False,False
11679,593270603,595471355,297,141,436,False,False
11680,593270603,595468192,297,554,662,False,False
11681,593270603,595471362,297,320,523,False,False
11682,593270603,595471341,297,664,722,False,False
11683,593270603,595468199,297,425,693,False,False
11684,593270603,595470221,297,641,676,False,False
11685,593270603,595470197,297,723,880,False,False
11686,593270603,595470204,297,402,441,False,False
11687,593270603,595470183,297,466,864,False,False
11688,593270603,595468349,297,532,615,False,False
11689,593270603,595468356,297,16,492,False,False
