,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
135,681698752,684670368,80,581,963,False,True
136,681698752,684670366,80,166,167,False,False
137,681698752,684670364,80,97,604,False,False
138,681698752,684670362,80,44,129,False,False
139,681698752,684670360,80,237,648,False,False
140,681698752,684670358,80,0,1000,False,True
141,681698752,684670356,80,264,966,False,True
142,681698752,684670354,80,838,927,False,False
143,681698752,684670352,80,18,996,False,True
144,681698752,684670350,80,210,292,False,False
145,681698752,684670348,80,897,993,False,True
146,681698752,684670346,80,651,692,False,False
147,681698752,684670344,80,688,899,False,False
148,681698752,684670342,80,496,505,False,False
149,681698752,684670340,80,544,618,False,False
150,681698752,684670338,80,736,870,False,False
151,681698752,684670336,80,905,998,False,True
152,681698752,684670334,80,119,1000,False,True
153,681698752,684670332,80,56,308,False,False
154,681698752,684670330,80,34,76,False,False
155,681698752,684670328,80,411,516,False,False
156,681698752,684670326,80,883,1000,False,True
157,681698752,684670324,80,532,623,False,False
158,681698752,684670322,80,851,996,False,True
159,681698752,684670320,80,550,870,False,False
160,681698752,684670318,80,868,989,False,True
161,681698752,684670316,80,431,615,False,False
162,681698752,684670314,80,582,649,False,False
163,681698752,684670312,80,87,318,False,False
164,681698752,684670310,80,443,532,False,False
165,681698752,684670308,80,452,793,False,False
166,681698752,684670306,80,440,1000,False,True
167,681698752,684670304,80,868,970,False,True
168,681698752,684670302,80,670,982,False,True
169,681698752,684670300,80,344,522,False,False
170,681698752,684670298,80,316,539,False,False
171,681698752,684670296,80,119,470,False,False
172,681698752,684670294,80,456,479,False,False
173,681698752,684670292,80,288,1000,False,True
174,681698752,684670290,80,585,1000,False,True
175,681698752,684670288,80,28,889,False,False
176,681698752,684670286,80,790,793,False,False
177,681698752,684670284,80,41,874,False,False
178,681698752,684670282,80,18,818,False,False
179,681698752,684670280,80,871,990,False,True
180,681698752,684670278,80,521,868,False,False
181,681698752,684670276,80,429,810,False,False
182,681698752,684670274,80,279,998,False,True
183,681698752,684670272,80,85,978,False,True
184,681698752,684670270,80,888,888,False,False
185,681698752,684670268,80,641,730,False,False
186,681698752,684670266,80,2,953,False,True
187,681698752,684670264,80,434,823,False,False
188,681698752,684670262,80,102,1000,False,True
189,681698752,684670260,80,656,1000,False,True
190,681698752,684670258,80,950,972,False,True
191,681698752,684670256,80,927,993,False,True
192,681698752,684670254,80,482,721,False,False
193,681698752,684670252,80,872,979,False,True
194,681698752,684670250,80,367,896,False,False
195,681698752,684670248,80,41,442,False,False
196,681698752,684670246,80,981,1000,True,True
197,681698752,684670244,80,569,897,False,False
198,681698752,684670242,80,0,1000,False,True
199,692308988,692354910,374,129,373,False,False
200,692308988,692354908,374,0,1000,False,True
201,692308988,692354906,374,435,609,False,False
202,692308988,692354904,374,990,990,True,True
203,692308988,692354902,374,55,529,False,False
204,692308988,692354900,374,3,1000,False,True
205,692308988,692354898,374,103,249,False,False
206,692308988,692354896,374,875,1000,False,True
207,692308988,692354894,374,999,999,True,True
208,692308988,692354892,374,77,999,False,True
209,692308988,692354890,374,465,1000,False,True
210,692308988,692354888,374,834,848,False,False
211,692308988,692354886,374,995,995,True,True
212,692308988,692354884,374,152,337,False,False
213,692308988,692354882,374,944,962,False,True
214,692308988,692354880,374,944,1000,False,True
215,692308988,692354878,374,211,1000,False,True
216,692308988,692354876,374,1,1000,False,True
217,692308988,692354874,374,0,1000,False,True
218,692308988,692354872,374,3,975,False,True
219,692308988,692354870,374,87,664,False,False
220,692308988,692354868,374,194,1000,False,True
221,692308988,692354866,374,4,964,False,True
222,692308988,692354864,374,104,774,False,False
223,692308988,692354862,374,541,1000,False,True
224,692308988,692354860,374,912,930,False,False
225,692308988,692354858,374,660,971,False,True
226,692308988,692354856,374,887,887,False,False
227,692308988,692354854,374,595,595,False,False
228,692308988,692354852,374,0,993,False,True
229,692308988,692354850,374,0,995,False,True
230,692308988,692354848,374,39,94,False,False
231,692308988,692354846,374,672,997,False,True
232,692308988,692354844,374,798,802,False,False
233,692308988,692354842,374,904,1000,False,True
234,692308988,692354840,374,2,890,False,False
235,692308988,692354838,374,8,826,False,False
236,692308988,692354836,374,778,1000,False,True
237,692308988,692354834,374,773,994,False,True
238,692308988,692354832,374,0,1000,False,True
239,692308988,692354830,374,1,970,False,True
240,692308988,692354828,374,696,702,False,False
241,692308988,692354826,374,505,506,False,False
242,692308988,692354824,374,589,781,False,False
243,692308988,692354822,374,402,997,False,True
244,692308988,692354820,374,945,987,False,True
245,692308988,692354818,374,1,982,False,True
246,692308988,692354816,374,808,998,False,True
247,692308988,692354814,374,65,817,False,False
248,692308988,692354812,374,412,1000,False,True
249,692308988,692354810,374,294,990,False,True
250,692308988,692354808,374,1,1000,False,True
251,692308988,692354806,374,997,997,True,True
252,692308988,692354804,374,889,956,False,True
253,692308988,692354802,374,957,1000,True,True
254,692308988,692354800,374,903,949,False,False
255,692308988,692354798,374,75,989,False,True
256,692308988,692354796,374,1,1000,False,True
257,692308988,692354794,374,0,1000,False,True
258,692308988,692354792,374,1000,1000,True,True
259,692308988,692354790,374,0,999,False,True
260,692308988,692354788,374,545,962,False,True
261,692308988,692354786,374,205,942,False,False
262,692308988,692354784,374,881,1000,False,True
263,692308988,692354782,374,983,1000,True,True
264,692308988,692354780,374,231,1000,False,True
265,692308988,692354778,374,0,1000,False,True
266,692308988,692354776,374,0,1000,False,True
267,692308988,692354774,374,313,1000,False,True
268,692308988,692354772,374,922,1000,False,True
269,692308988,692354770,374,566,946,False,False
270,692308988,692354768,374,878,1000,False,True
271,692308988,692354766,374,969,971,True,True
272,692308988,692354764,374,624,902,False,False
273,692308988,692354762,374,205,1000,False,True
274,692308988,692354760,374,212,1000,False,True
275,692308988,692354758,374,245,278,False,False
276,692308988,692354756,374,920,969,False,True
277,692308988,692354754,374,44,833,False,False
278,692308988,692354752,374,70,525,False,False
279,692308988,692354750,374,3,987,False,True
280,692308988,692354748,374,831,965,False,True
281,692308988,692354746,374,27,870,False,False
282,692308988,692354744,374,38,780,False,False
283,692308988,692354742,374,631,1000,False,True
284,692308988,692354740,374,641,1000,False,True
285,692308988,692354738,374,984,1000,True,True
286,692308988,692354736,374,942,944,False,False
287,692308988,692354734,374,739,1000,False,True
288,692308988,692354732,374,308,999,False,True
289,692308988,692354730,374,738,948,False,False
290,692308988,692354728,374,844,875,False,False
291,692308988,692354726,374,0,941,False,False
292,692308988,692354724,374,22,1000,False,True
293,692308988,692354722,374,12,866,False,False
294,692308988,692354720,374,140,376,False,False
295,692308988,692354718,374,667,906,False,False
296,692308988,692354716,374,16,967,False,True
297,692308988,692354714,374,135,1000,False,True
298,692308988,692354712,374,485,725,False,False
299,692308988,692354710,374,1,1000,False,True
300,692308988,692354708,374,980,988,True,True
301,692308988,692354706,374,556,686,False,False
302,692308988,692354704,374,953,1000,True,True
303,692308988,692354702,374,0,978,False,True
304,692308988,692354700,374,0,1000,False,True
305,692308988,692354698,374,510,1000,False,True
306,692308988,692354696,374,712,1000,False,True
307,692308988,692354694,374,722,1000,False,True
308,692308988,692354692,374,3,1000,False,True
309,692308988,692354690,374,605,999,False,True
310,692308988,692354688,374,191,200,False,False
311,692308988,692354686,374,977,995,True,True
312,692308988,692354684,374,10,939,False,False
313,692308988,692354682,374,973,1000,True,True
314,692308988,692354680,374,874,876,False,False
315,692308988,692354678,374,791,1000,False,True
316,692308988,692354676,374,963,1000,True,True
317,692308988,692354674,374,981,1000,True,True
318,692308988,692354672,374,840,1000,False,True
319,692308988,692354670,374,145,751,False,False
320,692308988,692354668,374,363,840,False,False
321,692308988,692354666,374,742,1000,False,True
322,692308988,692354664,374,746,754,False,False
323,692308988,692354662,374,707,711,False,False
324,692308988,692354660,374,855,993,False,True
325,692308988,692354658,374,812,927,False,False
326,692308988,692354656,374,143,433,False,False
327,692308988,692354654,374,46,105,False,False
328,692308988,692354652,374,816,997,False,True
329,692308988,692354650,374,453,998,False,True
330,692308988,692354648,374,423,679,False,False
331,692308988,692354646,374,881,1000,False,True
332,692308988,692354644,374,961,997,True,True
333,692308988,692354642,374,802,884,False,False
334,692308988,692354640,374,287,968,False,True
335,692308988,692354638,374,997,1000,True,True
336,692308988,692354636,374,0,1000,False,True
337,692308988,692354634,374,831,909,False,False
338,692308988,692354632,374,657,737,False,False
339,692308988,692354630,374,950,995,False,True
340,692308988,692354628,374,6,1000,False,True
341,692308988,692354626,374,204,828,False,False
342,692308988,692354624,374,0,999,False,True
343,692308988,692354622,374,139,1000,False,True
344,692308988,692354620,374,11,1000,False,True
345,692308988,692354618,374,636,882,False,False
346,692308988,692354526,374,34,618,False,False
347,692308988,692354524,374,959,968,True,True
348,692308988,692354522,374,934,998,False,True
349,692308988,692354520,374,412,1000,False,True
350,692308988,692354518,374,793,989,False,True
351,692308988,692354516,374,25,749,False,False
352,692308988,692354514,374,43,443,False,False
353,692308988,692354512,374,9,1000,False,True
354,692308988,692354510,374,828,982,False,True
355,692308988,692354508,374,656,875,False,False
356,692308988,692354506,374,0,998,False,True
357,692308988,692354504,374,56,733,False,False
358,692308988,692354502,374,463,992,False,True
359,692308988,692354500,374,0,1000,False,True
360,692308988,692354498,374,0,1000,False,True
361,692308988,692354496,374,75,986,False,True
362,692308988,692354494,374,266,1000,False,True
363,692308988,692354492,374,2,940,False,False
364,692308988,692354490,374,33,1000,False,True
365,692308988,692354488,374,788,864,False,False
366,692308988,692354486,374,679,718,False,False
367,692308988,692354484,374,998,1000,True,True
368,692308988,692354482,374,745,993,False,True
369,692308988,692354480,374,633,950,False,False
370,692308988,692354478,374,577,673,False,False
371,692308988,692354476,374,489,674,False,False
372,692308988,692354474,374,415,983,False,True
373,692308988,692354472,374,91,996,False,True
374,692308988,692354470,374,977,1000,True,True
375,692308988,692354468,374,778,1000,False,True
376,692308988,692354466,374,977,997,True,True
377,692308988,692354462,374,785,798,False,False
378,692308988,692354460,374,247,998,False,True
379,692308988,692354458,374,62,144,False,False
380,692308988,692354456,374,413,978,False,True
381,692308988,692354454,374,0,1000,False,True
382,692308988,692354452,374,283,999,False,True
383,692308988,692354450,374,647,653,False,False
384,692308988,692354448,374,1,988,False,True
385,692308988,692354446,374,281,382,False,False
386,692308988,692354444,374,0,1000,False,True
387,692308988,692354442,374,556,1000,False,True
388,692308988,692354440,374,0,1000,False,True
389,692308988,692354438,374,876,1000,False,True
390,692308988,692354436,374,0,1000,False,True
391,692308988,692354434,374,418,1000,False,True
392,692308988,692354432,374,95,641,False,False
393,692308988,692354430,374,69,996,False,True
394,692308988,692354428,374,264,1000,False,True
395,692308988,692354426,374,591,605,False,False
396,692308988,692354424,374,604,717,False,False
397,692308988,692354422,374,809,1000,False,True
398,692308988,692354420,374,1,991,False,True
399,692308988,692354418,374,0,1000,False,True
400,692308988,692354416,374,133,1000,False,True
401,692308988,692354414,374,566,707,False,False
402,692308988,692354412,374,851,987,False,True
403,692308988,692354410,374,23,997,False,True
404,692308988,692354408,374,0,1000,False,True
405,692308988,692354406,374,169,503,False,False
406,692308988,692354404,374,102,973,False,True
407,692308988,692354402,374,629,1000,False,True
408,692308988,692354400,374,927,1000,False,True
409,692308988,692354398,374,490,993,False,True
410,692308988,692354396,374,786,993,False,True
411,692308988,692354394,374,0,1000,False,True
412,692308988,692354392,374,751,1000,False,True
413,692308988,692354390,374,16,889,False,False
414,692308988,692354388,374,431,1000,False,True
415,692308988,692354386,374,605,605,False,False
416,692308988,692354384,374,42,823,False,False
417,692308988,692354382,374,893,1000,False,True
418,692308988,692354380,374,107,1000,False,True
419,692308988,692354378,374,392,528,False,False
420,692308988,692354376,374,1000,1000,True,True
421,692308988,692354374,374,75,718,False,False
422,692308988,692354372,374,0,996,False,True
423,692308988,692354369,374,23,1000,False,True
424,692308988,692354367,374,946,1000,False,True
425,692308988,692354365,374,0,1000,False,True
426,692308988,692354363,374,784,805,False,False
427,692308988,692354361,374,632,993,False,True
428,692308988,692354359,374,23,1000,False,True
429,692308988,692354357,374,61,823,False,False
430,692308988,692354355,374,0,1000,False,True
431,692308988,692354353,374,65,1000,False,True
432,692308988,692354351,374,948,1000,False,True
433,692308988,692354349,374,1,1000,False,True
434,692308988,692354347,374,126,1000,False,True
435,692308988,692354345,374,672,1000,False,True
436,692308988,692354343,374,725,743,False,False
437,692308988,692354341,374,167,169,False,False
438,692308988,692354339,374,770,787,False,False
439,692308988,692354337,374,997,1000,True,True
440,692308988,692354335,374,9,1000,False,True
441,692308988,692354333,374,943,1000,False,True
442,692308988,692354331,374,28,1000,False,True
443,692308988,692354329,374,306,953,False,True
444,692308988,692354327,374,138,604,False,False
445,692308988,692354325,374,0,1000,False,True
446,692308988,692354323,374,78,626,False,False
447,692308988,692354321,374,577,975,False,True
448,692308988,692354319,374,370,996,False,True
449,692308988,692354317,374,1000,1000,True,True
450,692308988,692354315,374,662,998,False,True
451,692308988,692354313,374,907,976,False,True
452,692308988,692354311,374,936,955,False,True
453,692308988,692354309,374,0,1000,False,True
454,692308988,692354307,374,3,1000,False,True
455,692308988,692354305,374,2,904,False,False
456,692308988,692354303,374,173,956,False,True
457,692308988,692354301,374,958,1000,True,True
458,692308988,692354299,374,729,867,False,False
459,692308988,692354297,374,707,782,False,False
460,692308988,692354295,374,928,991,False,True
461,692308988,692354293,374,342,908,False,False
462,692308988,692354291,374,29,968,False,True
463,692308988,692354289,374,287,1000,False,True
464,692308988,692354287,374,803,867,False,False
465,692308988,692354284,374,481,1000,False,True
466,692308988,692354282,374,103,369,False,False
467,692308988,692354280,374,222,1000,False,True
468,692308988,692354278,374,12,127,False,False
469,692308988,692354276,374,770,795,False,False
470,692308988,692354274,374,705,993,False,True
471,692308988,692354272,374,705,1000,False,True
472,692308988,692354270,374,692,994,False,True
473,692308988,692354268,374,380,899,False,False
474,692308988,692354266,374,993,1000,True,True
475,692308988,692354264,374,998,1000,True,True
476,692308988,692354262,374,0,1000,False,True
477,692308988,692354260,374,153,636,False,False
478,692308988,692354258,374,23,1000,False,True
479,692308988,692354256,374,127,1000,False,True
480,692308988,692354254,374,949,973,False,True
481,692308988,692354252,374,676,1000,False,True
482,692308988,692354250,374,2,996,False,True
483,692308988,692354248,374,666,996,False,True
484,692308988,692354246,374,695,991,False,True
485,692308988,692354244,374,582,1000,False,True
486,692308988,692354616,374,413,706,False,False
487,692308988,692354614,374,5,1000,False,True
488,692308988,692354612,374,840,973,False,True
489,692308988,692354610,374,0,1000,False,True
490,692308988,692354608,374,63,999,False,True
491,692308988,692354606,374,73,733,False,False
492,692308988,692354604,374,657,1000,False,True
493,692308988,692354602,374,0,1000,False,True
494,692308988,692354600,374,825,1000,False,True
495,692308988,692354598,374,0,1000,False,True
496,692308988,692354596,374,18,924,False,False
497,692308988,692354594,374,640,958,False,True
498,692308988,692354592,374,578,1000,False,True
499,692308988,692354590,374,191,990,False,True
500,692308988,692354588,374,11,925,False,False
501,692308988,692354586,374,739,739,False,False
502,692308988,692354584,374,378,384,False,False
503,692308988,692354582,374,58,970,False,True
504,692308988,692354580,374,133,781,False,False
505,692308988,692354578,374,946,1000,False,True
506,692308988,692354576,374,40,854,False,False
507,692308988,692354574,374,5,958,False,True
508,692308988,692354572,374,44,813,False,False
509,692308988,692354570,374,431,1000,False,True
510,692308988,692354568,374,0,1000,False,True
511,692308988,692354566,374,502,911,False,False
512,692308988,692354564,374,851,999,False,True
513,692308988,692354562,374,591,669,False,False
514,692308988,692354560,374,202,611,False,False
515,692308988,692354558,374,927,942,False,False
516,692308988,692354556,374,998,1000,True,True
517,692308988,692354554,374,456,971,False,True
518,692308988,692354552,374,981,981,True,True
519,692308988,692354550,374,322,499,False,False
520,692308988,692354548,374,120,714,False,False
521,692308988,692354546,374,892,994,False,True
522,692308988,692354544,374,793,1000,False,True
523,692308988,692354542,374,506,950,False,False
524,692308988,692354540,374,202,999,False,True
525,692308988,692354538,374,829,966,False,True
526,692308988,692354536,374,0,1000,False,True
527,692308988,692354534,374,95,897,False,False
528,692308988,692354532,374,748,990,False,True
529,692308988,692354530,374,120,762,False,False
530,692308988,692354528,374,3,1000,False,True
531,692308988,692354242,374,622,872,False,False
532,692308988,692354240,374,0,1000,False,True
533,692308988,692354238,374,670,927,False,False
534,692308988,692354236,374,694,815,False,False
535,692308988,692354234,374,388,515,False,False
536,692308988,692354232,374,941,973,False,True
537,692308988,692354230,374,6,928,False,False
538,692308988,692354228,374,333,999,False,True
539,692308988,692354226,374,775,954,False,True
540,692308988,692354224,374,0,985,False,True
541,692308988,692354222,374,52,854,False,False
542,692308988,692354220,374,570,1000,False,True
543,692308988,692354218,374,467,998,False,True
544,692308988,692354216,374,366,1000,False,True
545,692308988,692354214,374,662,976,False,True
546,692308988,692354212,374,887,1000,False,True
547,692308988,692354209,374,382,714,False,False
548,692308988,692354204,374,1,1000,False,True
549,692308988,692354199,374,132,541,False,False
550,692308988,692354194,374,754,1000,False,True
551,692308988,692354189,374,536,1000,False,True
552,692308988,692354182,374,26,1000,False,True
553,692308988,692354178,374,568,891,False,False
554,692308988,692354173,374,557,603,False,False
555,692308988,692354166,374,981,1000,True,True
556,692308988,692354162,374,462,1000,False,True
557,692308988,692354158,374,419,861,False,False
558,692308988,692354156,374,710,817,False,False
559,692308988,692354154,374,636,1000,False,True
560,692308988,692354152,374,844,844,False,False
561,692308988,692354150,374,8,634,False,False
562,692308988,692354148,374,535,946,False,False
563,692308988,692354146,374,115,550,False,False
564,692308988,692354144,374,39,1000,False,True
565,692308988,692354142,374,928,1000,False,True
566,692308988,692354140,374,358,827,False,False
567,692308988,692354138,374,579,579,False,False
568,692308988,692354136,374,590,738,False,False
569,692308988,692354134,374,78,868,False,False
570,692308988,692354132,374,0,1000,False,True
571,692308988,692354130,374,0,974,False,True
572,692308988,692354128,374,0,1000,False,True
573,689705421,690291036,14,4,13,False,False
574,689705421,690291034,14,633,891,False,False
575,689705421,690291032,14,80,898,False,False
576,689705421,690291030,14,628,810,False,False
577,689705421,690291028,14,368,699,False,False
578,689705421,690291026,14,84,119,False,False
579,689705421,690291024,14,3,47,False,False
580,689705421,690291022,14,39,84,False,False
581,689705421,690291020,14,14,323,False,False
582,689705421,690291018,14,0,1000,False,True
583,689705421,690291016,14,0,1000,False,True
584,689705421,690291014,14,453,961,False,True
585,689705421,690291012,14,30,520,False,False
586,689705421,690291010,14,484,570,False,False
587,692799916,692893325,56,146,242,False,False
588,692799916,692893323,56,211,999,False,True
589,692799916,692893321,56,182,949,False,False
590,692799916,692893319,56,49,853,False,False
591,692799916,692893317,56,52,212,False,False
592,692799916,692893315,56,326,660,False,False
593,692799916,692893313,56,880,982,False,True
594,692799916,692893311,56,12,323,False,False
595,692799916,692893309,56,46,978,False,True
596,692799916,692893307,56,42,232,False,False
597,692799916,692893305,56,42,540,False,False
598,692799916,692893303,56,449,833,False,False
599,692799916,692893301,56,1,855,False,False
600,692799916,692893299,56,3,962,False,True
601,692799916,692893297,56,703,895,False,False
602,692799916,692893295,56,11,895,False,False
603,692799916,692893293,56,7,917,False,False
604,692799916,692893291,56,3,886,False,False
605,692799916,692893289,56,49,251,False,False
606,692799916,692893287,56,340,1000,False,True
607,692799916,692893285,56,766,996,False,True
608,692799916,692893282,56,397,1000,False,True
609,692799916,692893280,56,936,999,False,True
610,692799916,692893278,56,864,982,False,True
611,692799916,692893276,56,134,998,False,True
612,692799916,692893274,56,0,997,False,True
613,692799916,692893271,56,0,932,False,False
614,692799916,692893269,56,20,1000,False,True
615,692799916,692893267,56,0,998,False,True
616,692799916,692893265,56,544,825,False,False
617,692799916,692893263,56,749,1000,False,True
618,692799916,692893261,56,5,689,False,False
619,692799916,692893259,56,91,615,False,False
620,692799916,692893257,56,374,461,False,False
621,692799916,692893255,56,29,421,False,False
622,692799916,692893253,56,93,250,False,False
623,692799916,692893251,56,10,110,False,False
624,692799916,692893249,56,384,998,False,True
625,692799916,692893247,56,598,633,False,False
626,692799916,692893245,56,126,998,False,True
627,692799916,692893243,56,872,1000,False,True
628,692799916,692893241,56,79,451,False,False
629,692799916,692893239,56,147,1000,False,True
630,692799916,692893237,56,232,676,False,False
631,692799916,692893235,56,313,997,False,True
632,692799916,692893233,56,337,1000,False,True
633,692799916,692893231,56,286,667,False,False
634,692799916,692893229,56,441,493,False,False
635,692799916,692893227,56,606,660,False,False
636,692799916,692893225,56,868,932,False,False
637,692799916,692893223,56,337,415,False,False
638,692799916,692893221,56,33,292,False,False
639,692799916,692893219,56,40,84,False,False
640,692799916,692893217,56,248,821,False,False
641,692799916,692893215,56,19,43,False,False
642,692799916,692893213,56,830,994,False,True
643,690759629,691224531,18,256,993,False,True
644,690759629,691224529,18,67,1000,False,True
645,690759629,691224527,18,0,998,False,True
646,690759629,691224525,18,14,136,False,False
647,690759629,691224523,18,131,220,False,False
648,690759629,691224521,18,59,981,False,True
649,690759629,691224519,18,0,0,False,False
650,690759629,691224517,18,397,1000,False,True
651,690759629,691224515,18,10,113,False,False
652,690759629,691224513,18,973,973,True,True
653,690759629,691224511,18,0,0,False,False
654,690759629,691224509,18,183,1000,False,True
655,690759629,691224507,18,2,44,False,False
656,690759629,691224505,18,770,854,False,False
657,690759629,691224503,18,0,1,False,False
658,690759629,691224501,18,632,1000,False,True
659,690759629,691224499,18,976,1000,True,True
660,690759629,691224497,18,410,990,False,True
661,696247907,696733533,37,139,303,False,False
662,696247907,696733531,37,475,475,False,False
663,696247907,696733529,37,678,956,False,True
664,696247907,696733527,37,248,248,False,False
665,696247907,696733525,37,339,961,False,True
666,696247907,696733523,37,491,527,False,False
667,696247907,696733521,37,104,221,False,False
668,696247907,696733519,37,855,994,False,True
669,696247907,696733517,37,580,862,False,False
670,696247907,696733515,37,588,1000,False,True
671,696247907,696733513,37,750,987,False,True
672,696247907,696733511,37,0,1000,False,True
673,696247907,696733509,37,772,999,False,True
674,696247907,696733507,37,608,819,False,False
675,696247907,696733505,37,10,900,False,False
676,696247907,696733503,37,884,1000,False,True
677,696247907,696733501,37,306,738,False,False
678,696247907,696733499,37,106,1000,False,True
679,696247907,696733497,37,761,975,False,True
680,696247907,696733495,37,630,957,False,True
681,696247907,696733493,37,685,984,False,True
682,696247907,696733491,37,723,913,False,False
683,696247907,696733489,37,395,424,False,False
684,696247907,696733487,37,608,609,False,False
685,696247907,696733485,37,106,350,False,False
